blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectSolid1.thisRepN,selectSolid1.thisTrialN,selectSolid1.thisN,selectSolid1.thisIndex,selectDashed1.thisRepN,selectDashed1.thisTrialN,selectDashed1.thisN,selectDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectSolid2.thisRepN,selectSolid2.thisTrialN,selectSolid2.thisN,selectSolid2.thisIndex,selectDashed2.thisRepN,selectDashed2.thisTrialN,selectDashed2.thisN,selectDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectSolid.thisRepN,selectSolid.thisTrialN,selectSolid.thisN,selectSolid.thisIndex,selectDashed.thisRepN,selectDashed.thisTrialN,selectDashed.thisN,selectDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,timed_resp.rt,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
4,44,experiment,02,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.3669610023499,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
4,45,experiment,02,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056275.0276124,,,,,,,,,,1205.5872280597687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.5639941692352,None,1204.5607509613037,None,1,1,0.898878812789917,1204.5607509613037,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
4,46,experiment,02,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056276.9761162,,,,,,,,,,1207.535012960434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.8161489963531,None,1206.8050091266632,None,2,1,0.5763809680938721,1206.8050091266632,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
4,47,experiment,02,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,46,46,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056279.0433784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209.5748270750046,1210.593894958496,1209.6067371368408,None,,,,,,,,,,,,,,1207.7641611099243,None,1208.751755952835,None,1,0,0.7069940567016602,1208.751755952835,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
4,47,experiment,02,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.610825061798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
4,48,experiment,02,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,47,47,47,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056286.2624686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.7938631772995,1217.814003944397,1216.8260090351105,None,,,,,,,,,,,,,,1214.80726313591,None,1215.7957680225372,None,2,0,0.9019558429718018,1215.7957680225372,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
4,48,experiment,02,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.8342320919037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
4,49,experiment,02,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,48,48,48,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056294.018142,,,,,,,,,,,,1224.5586590290068,1225.5789790153503,1224.5914270877838,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1222.0308380126953,None,1223.0187611579895,None,None,0,,1223.0187611579895,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
4,49,experiment,02,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.5951220989227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
,,,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
,,,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,1,experiment,02,sitting,buffer,buffer,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,1229.8033471107483,None,2,98.67504596710205,1229.8033471107483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056416.8063898,,,,,,,,,,1347.3664610385895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.579031944275,None,2,14.96577000617981,1328.579031944275,None,1343.6835250854492,None,2,1.6872739791870117,1343.6835250854492,None,1345.5292689800262,None,1346.5179870128632,None,2,1,0.7067999839782715,1346.5179870128632,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,2,experiment,02,sitting,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056418.522975,,,,,,,,,,1349.081706047058,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.597540140152,None,1348.585860967636,None,1,1,0.3521299362182617,1348.585860967636,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,3,experiment,02,sitting,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056420.8834124,,,,,,,,,,1351.4430060386658,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349.3110401630402,None,1350.2991189956665,None,1,1,1.0065200328826904,1350.2991189956665,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,4,experiment,02,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056422.59292,,,,,,,,,,1353.1519491672516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.6717381477356,None,1352.6599600315094,None,2,1,0.38968706130981445,1352.6599600315094,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,5,experiment,02,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056424.3030217,,,,,,,,,,1354.8633341789246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.3811130523682,None,1354.3695850372314,None,2,1,0.351254940032959,1354.3695850372314,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,6,experiment,02,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056426.0165186,,,,,,,,,,1356.5754091739655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1355.0924270153046,None,1356.0809931755066,None,1,1,0.3555288314819336,1356.0809931755066,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,7,experiment,02,sitting,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056427.9040864,,,,,,,,,,1358.4639489650726,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356.8044610023499,None,1357.7934210300446,None,1,1,0.5252599716186523,1357.7934210300446,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,8,experiment,02,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056429.6744416,,,,,,,,,,1360.234141111374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358.6928570270538,None,1359.68182015419,None,1,1,0.4519939422607422,1359.68182015419,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,9,experiment,02,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056431.9846652,,,,,,,,,,1362.543454170227,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360.464210987091,None,1361.4531290531158,None,2,1,0.9468281269073486,1361.4531290531158,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,10,experiment,02,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056434.7458777,,,,,,,,,,,,1365.2864419937132,1366.3057990074158,1365.3181240558624,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.7726800441742,None,1363.7611701488495,None,None,0,,1363.7611701488495,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,10,experiment,02,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.3245379924774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,11,experiment,02,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056441.8022,,,,,,,,,,1372.360944032669,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.5211579799652,None,1371.5102000236511,None,1,1,0.7265958786010742,1371.5102000236511,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,12,experiment,02,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056443.5736914,,,,,,,,,,1374.1327321529388,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.59029006958,None,1373.5785880088806,None,2,1,0.4103360176086426,1373.5785880088806,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,13,experiment,02,sitting,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056445.638449,,,,,,,,,,1376.1980559825897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1374.3618500232697,None,1375.3502609729767,None,2,1,0.7476089000701904,1375.3502609729767,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,14,experiment,02,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056447.2892306,,,,,,,,,,1377.8488910198212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376.4270119667053,None,1377.4152669906616,None,2,1,0.31945013999938965,1377.4152669906616,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,15,experiment,02,sitting,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056449.0041814,,,,,,,,,,1379.5628509521484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.0779139995575,None,1379.0662369728088,None,1,1,0.33828091621398926,1379.0662369728088,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,16,experiment,02,sitting,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056450.6553836,,,,,,,,,,1381.2142560482025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.7920970916748,None,1380.7807750701904,None,2,1,0.27494287490844727,1380.7807750701904,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,17,experiment,02,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,16,16,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056452.3645034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.8958231210709,1383.9167301654816,1382.9288620948792,None,,,,,,,,,,,,,,1381.443305015564,None,1382.4312369823456,None,2,0,0.37249207496643066,1382.4312369823456,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,17,experiment,02,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.935366153717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,18,experiment,02,sitting,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056459.112112,,,,,,,,,,1389.6716191768646,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1388.1318681240082,None,1389.1198241710663,None,2,1,0.41193389892578125,1389.1198241710663,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,19,experiment,02,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056461.3010244,,,,,,,,,,1391.8597540855408,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.900691986084,None,1390.8883969783783,None,1,1,0.846992015838623,1390.8883969783783,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,20,experiment,02,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056463.838232,,,,,,,,,,1394.3977401256561,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.0888299942017,None,1393.076886177063,None,1,1,1.1657278537750244,1393.076886177063,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,21,experiment,02,sitting,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056465.7265205,,,,,,,,,,1396.2853989601135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.6266469955444,None,1395.6150081157684,None,2,1,0.5168180465698242,1395.6150081157684,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,22,experiment,02,sitting,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056467.4391303,,,,,,,,,,1397.9980111122131,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.514498949051,None,1397.5023860931396,None,1,1,0.35704994201660156,1397.5023860931396,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,23,experiment,02,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056469.2121031,,,,,,,,,,1399.770924091339,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.2268559932709,None,1399.214651107788,None,2,1,0.42721104621887207,1399.214651107788,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,24,experiment,02,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636056471.038801,,,,,,,,,,1401.5984270572662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.0002110004425,None,1400.987461090088,None,2,1,0.5091660022735596,1400.987461090088,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
