blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectSolid1.thisRepN,selectSolid1.thisTrialN,selectSolid1.thisN,selectSolid1.thisIndex,selectDashed1.thisRepN,selectDashed1.thisTrialN,selectDashed1.thisN,selectDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectSolid2.thisRepN,selectSolid2.thisTrialN,selectSolid2.thisN,selectSolid2.thisIndex,selectDashed2.thisRepN,selectDashed2.thisTrialN,selectDashed2.thisN,selectDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectSolid.thisRepN,selectSolid.thisTrialN,selectSolid.thisN,selectSolid.thisIndex,selectDashed.thisRepN,selectDashed.thisTrialN,selectDashed.thisN,selectDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,40,experiment,10,sitting,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058180.2143137,,,,,,,,,,290.624009847641,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0837879180908,None,290.0721538066864,None,2,1,0.3972940444946289,290.0721538066864,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
1,41,experiment,10,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058182.278928,,,,,,,,,,292.68888092041016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.85303592681885,None,291.840931892395,None,2,1,0.7463939189910889,291.840931892395,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
1,42,experiment,10,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058184.16664,,,,,,,,,,294.5763828754425,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.91818594932556,None,293.9060459136963,None,2,1,0.5352809429168701,293.9060459136963,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
1,43,experiment,10,sitting,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058185.9958951,,,,,,,,,,296.4053738117218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.8056318759918,None,295.79409098625183,None,1,1,0.49476099014282227,295.79409098625183,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
1,44,experiment,10,sitting,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058188.3580208,,,,,,,,,,298.76799392700195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.6357247829437,None,297.62360882759094,None,1,1,0.9866440296173096,297.62360882759094,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
1,45,experiment,10,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058190.363601,,,,,,,,,,300.77350878715515,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.9969038963318,None,299.9844899177551,None,1,1,0.6836838722229004,299.9844899177551,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
1,46,experiment,10,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058192.1956668,,,,,,,,,,302.60502099990845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0028898715973,None,301.9910168647766,None,2,1,0.46058106422424316,301.9910168647766,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
1,47,experiment,10,sitting,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058194.263773,,,,,,,,,,304.6729338169098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.8343529701233,None,303.8226549625397,None,1,1,0.6917049884796143,303.8226549625397,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
1,48,experiment,10,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058196.2702885,,,,,,,,,,306.6799578666687,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.90218591690063,None,305.8906888961792,None,1,1,0.6544680595397949,305.8906888961792,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
1,49,experiment,10,sitting,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058198.2763236,,,,,,,,,,308.6860809326172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.9093749523163,None,307.89717078208923,None,1,1,0.6551079750061035,307.89717078208923,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,1,experiment,10,sitting,buffer,buffer,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058205.5574524,,,,,,,,,,315.9670178890228,None,,,,,,,,,,,,,,,,,,,,,,,,,,308.91600799560547,None,2,3.3263909816741943,308.91600799560547,None,312.32863092422485,None,2,1.8376059532165527,312.32863092422485,None,314.30544090270996,None,315.2937309741974,None,1,1,0.5192549228668213,315.2937309741974,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,2,experiment,10,sitting,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058207.740784,,,,,,,,,,318.1506369113922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.19632291793823,None,317.18424677848816,None,1,1,0.8179149627685547,317.18424677848816,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,3,experiment,10,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058209.687098,,,,,,,,,,320.09684586524963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.3796968460083,None,319.3674359321594,None,1,1,0.5775949954986572,319.3674359321594,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,4,experiment,10,sitting,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058211.5741904,,,,,,,,,,321.9840519428253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.3259618282318,None,321.3139109611511,None,1,1,0.5362668037414551,321.3139109611511,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,5,experiment,10,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058213.5842898,,,,,,,,,,323.9933979511261,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.2128858566284,None,323.20053791999817,None,2,1,0.6695029735565186,323.20053791999817,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,6,experiment,10,sitting,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058215.4118326,,,,,,,,,,325.8216609954834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.22234082221985,None,325.2103238105774,None,2,1,0.4638481140136719,325.2103238105774,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,7,experiment,10,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058217.5951462,,,,,,,,,,328.00485587120056,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0506989955902,None,327.03843688964844,None,2,1,0.8446941375732422,327.03843688964844,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,8,experiment,10,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058219.959505,,,,,,,,,,,,330.3410598039627,331.3661389350891,330.3741137981415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.2339859008789,None,329.2217538356781,None,1,0,0.9982891082763672,329.2217538356781,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,8,experiment,10,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.388386964798,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,9,experiment,10,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,8,8,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058227.1902099,,,,,,,,,,,,337.5717498064041,338.59657096862793,337.60450077056885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.5849099159241,None,336.57249879837036,None,1,0,0.892646074295044,336.57249879837036,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,9,experiment,10,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.6182448863983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,10,experiment,10,sitting,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058233.9453504,,,,,,,,,,344.35475277900696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.8152358531952,None,343.8035328388214,None,1,1,0.44426512718200684,343.8035328388214,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,11,experiment,10,sitting,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058235.8928826,,,,,,,,,,346.30274987220764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.5843780040741,None,345.5731439590454,None,1,1,0.5778119564056396,345.5731439590454,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,12,experiment,10,sitting,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058237.8405466,,,,,,,,,,348.2503378391266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.5318458080292,None,347.5206699371338,None,1,1,0.5732300281524658,347.5206699371338,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,13,experiment,10,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058240.2019906,,,,,,,,,,350.6118929386139,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.4795548915863,None,349.4678108692169,None,1,1,1.043126106262207,349.4678108692169,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,14,experiment,10,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058242.2674363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.8410828113556,None,351.82914686203003,None,1,0,0.6917321681976318,351.82914686203003,None,352.64888298511505,353.6763207912445,352.682110786438,None,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,14,experiment,10,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.6988859176636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,15,experiment,10,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,14,14,14,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058249.7950866,,,,,,,,,,,,360.1765719652176,361.2029459476471,360.2097518444061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.89564990997314,None,358.88354897499084,None,1,0,1.212981939315796,358.88354897499084,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,15,experiment,10,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.22573685646057,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,16,experiment,10,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058257.025441,,,,,,,,,,367.43529200553894,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.42247581481934,None,366.4100139141083,None,2,1,0.8830468654632568,366.4100139141083,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,17,experiment,10,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058258.8532858,,,,,,,,,,369.26310181617737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.66426181793213,None,368.6520447731018,None,2,1,0.5130269527435303,368.6520447731018,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,18,experiment,10,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058260.9795089,,,,,,,,,,371.3886749744415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.49233388900757,None,370.480810880661,None,1,1,0.7639811038970947,370.480810880661,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,19,experiment,10,sitting,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058263.1645539,,,,,,,,,,373.5735318660736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.6179897785187,None,372.60644578933716,None,2,1,0.8284389972686768,372.60644578933716,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,20,experiment,10,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058264.9324734,,,,,,,,,,375.34227180480957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.8029668331146,None,374.79063296318054,None,1,1,0.4503209590911865,374.79063296318054,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,21,experiment,10,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,20,20,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058267.057507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.571683883667,None,376.55987882614136,None,1,0,0.7560441493988037,376.55987882614136,None,377.43894279003143,378.4663989543915,377.4721930027008,None,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,21,experiment,10,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.48798394203186,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
2,22,experiment,10,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636058274.2889955,,,,,,,,,,384.69874691963196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.684809923172,None,383.6734049320221,None,1,1,0.916140079498291,383.6734049320221,None,,,,,8001,001,10,2021_Nov_04_1531,task-switching-replication,2021.2.3,60.001688051030634,
