blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.started,exp_resp.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,exp_resp.rt,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
3,38,experiment,02,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391913.0324023,,,,,,,,,,3541.513556957245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3539.554671049118,None,3540.5424060821533,None,1,1,3540.5424060821533,None,,,,,0.8468799591064453,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
3,39,experiment,02,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391915.2161658,,,,,,,,,,3543.698152065277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3541.74271607399,None,3542.730761051178,None,1,1,3542.730761051178,None,,,,,0.8393089771270752,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
3,40,experiment,02,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,39,39,39,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391917.4040568,,,,,,,,,,,,3545.8571615219116,3546.877244949341,3545.8899641036987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3543.9275510311127,None,3544.915862083435,None,2,0,3544.915862083435,None,,,,,0.8248538970947266,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
3,40,experiment,02,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550.89600110054,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
3,41,experiment,02,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,40,40,40,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391924.922047,,,,,,,,,,,,,,,,3553.3751525878906,3554.3963119983673,3553.407602071762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3551.0926699638367,None,3552.0814878940582,None,1,0,3552.0814878940582,None,,,,,1.187356948852539,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
3,41,experiment,02,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3558.416251897812,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
3,42,experiment,02,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391931.7898607,,,,,,,,,,3560.2718119621277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3558.6125569343567,None,3559.600678920746,None,2,1,3559.600678920746,None,,,,,0.5561599731445312,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
3,43,experiment,02,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391933.680157,,,,,,,,,,3562.16184091568,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3560.501760005951,None,3561.4911839962006,None,1,1,3561.4911839962006,None,,,,,0.5565879344940186,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
3,44,experiment,02,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391935.5671809,,,,,,,,,,3564.0485899448395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3562.390867948532,None,3563.3781259059906,None,2,1,3563.3781259059906,None,,,,,0.5529360771179199,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
3,45,experiment,02,standing,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391937.6324778,,,,,,,,,,3566.1144449710846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3564.278033018112,None,3565.265429019928,None,2,1,3565.265429019928,None,,,,,0.7253689765930176,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
3,46,experiment,02,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391939.7570574,,,,,,,,,,3568.239007949829,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3566.3435900211334,None,3567.3312718868256,None,2,1,3567.3312718868256,None,,,,,0.7865438461303711,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
3,47,experiment,02,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391942.0599937,,,,,,,,,,3570.542498111725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3568.4682269096375,None,3569.4562990665436,None,1,1,3569.4562990665436,None,,,,,0.9695560932159424,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
3,48,experiment,02,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391944.0659962,,,,,,,,,,3572.5480918884277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3570.771159887314,None,3571.758824110031,None,2,1,3571.758824110031,None,,,,,0.6716399192810059,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
3,49,experiment,02,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391946.013967,,,,,,,,,,3574.4962220191956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3572.7784349918365,None,3573.7659459114075,None,2,1,3573.7659459114075,None,,,,,0.6299991607666016,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
,,,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,1,experiment,02,standing,buffer,buffer,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391950.9904685,,,,,,,,,,3579.472232103348,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3574.726268053055,None,2,1.2388389110565186,3574.726268053055,None,3576.0704579353333,None,2,0.8385469913482666,3576.0704579353333,None,3577.04274892807,None,3578.031410932541,None,1,1,3578.031410932541,None,,,,,1.2958791255950928,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,2,experiment,02,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391952.8192465,,,,,,,,,,3581.301110982895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579.7015919685364,None,3580.6893560886383,None,1,1,3580.6893560886383,None,,,,,0.4726560115814209,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,3,experiment,02,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391954.7082064,,,,,,,,,,3583.1902480125427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3581.5302350521088,None,3582.51913189888,None,1,1,3582.51913189888,None,,,,,0.5699219703674316,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,4,experiment,02,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391956.5374024,,,,,,,,,,3585.019133090973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3583.4201250076294,None,3584.4075219631195,None,2,1,3584.4075219631195,None,,,,,0.4976170063018799,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,5,experiment,02,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391958.4254503,,,,,,,,,,3586.906800031662,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3585.2484550476074,None,3586.2361850738525,None,1,1,3586.2361850738525,None,,,,,0.558596134185791,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,6,experiment,02,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391960.8447654,,,,,,,,,,3589.3269650936127,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3587.1359589099884,None,3588.123200893402,None,1,1,3588.123200893402,None,,,,,1.0854802131652832,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,7,experiment,02,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391962.6138358,,,,,,,,,,3591.0952520370483,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589.5558269023895,None,3590.543601036072,None,2,1,3590.543601036072,None,,,,,0.4499969482421875,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,8,experiment,02,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391964.736644,,,,,,,,,,3593.21866106987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3591.32395195961,None,3592.3111340999603,None,2,1,3592.3111340999603,None,,,,,0.7592380046844482,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,9,experiment,02,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391967.0975475,,,,,,,,,,3595.5791099071503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3593.4474930763245,None,3594.434853076935,None,1,1,3594.434853076935,None,,,,,1.0427179336547852,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,10,experiment,02,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391968.9850245,,,,,,,,,,3597.467099905014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595.8080439567566,None,3596.7957100868225,None,1,1,3596.7957100868225,None,,,,,0.5636279582977295,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,11,experiment,02,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391970.8720558,,,,,,,,,,3599.353982925415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3597.696110010147,None,3598.6832880973816,None,1,1,3598.6832880973816,None,,,,,0.5441458225250244,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,12,experiment,02,standing,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391972.7031448,,,,,,,,,,3601.1850180625916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599.582999944687,None,3600.570823907852,None,2,1,3600.570823907852,None,,,,,0.46416807174682617,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,13,experiment,02,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391974.7144854,,,,,,,,,,3603.1959829330444,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3601.414829969406,None,3602.4028499126434,None,1,1,3602.4028499126434,None,,,,,0.6677529811859131,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,14,experiment,02,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391976.4271111,,,,,,,,,,3604.90838098526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603.4251289367676,None,3604.412089109421,None,2,1,3604.412089109421,None,,,,,0.35717201232910156,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,15,experiment,02,standing,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391978.2546155,,,,,,,,,,3606.7366099357605,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3605.137557029724,None,3606.1249969005585,None,2,1,3606.1249969005585,None,,,,,0.5128710269927979,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,16,experiment,02,standing,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391980.0830395,,,,,,,,,,3608.565036058426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3606.965460062027,None,3607.953227043152,None,2,1,3607.953227043152,None,,,,,0.47762107849121094,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,17,experiment,02,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391982.147925,,,,,,,,,,3610.630014896393,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3608.793960094452,None,3609.781785964966,None,2,1,3609.781785964966,None,,,,,0.7472000122070312,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
4,18,experiment,02,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638391983.9214115,,,,,,,,,,3612.4022669792175,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3610.859018087387,None,3611.8472080230713,None,1,1,3611.8472080230713,None,,,,,0.42119812965393066,,,,,0050,001,02,2021_Dec_01_1436,task-switching-replication,2021.2.3,59.999198924269734,
