participant,session,condition,trialType,posture,blockNum,trialNum,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,response,correctResponse,correct,reactionTime,date
1000.0,1.0,1.0,experiment,sitting,4,18,switch,incongruant,dashed,triangle,blue,left,left,yes,0.6608428955078125,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,19,switch,incongruant,solid,square,yellow,right,right,yes,0.7102930545806885,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,20,switch,incongruant,dashed,triangle,blue,left,left,yes,0.6983909606933594,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,21,switch,congruant,solid,square,blue,left,left,yes,1.2415828704833984,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,22,noswitch,congruant,solid,square,blue,left,left,yes,0.7089219093322754,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,23,switch,congruant,dashed,triangle,yellow,left,left,yes,0.7599129676818848,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,24,switch,congruant,solid,square,blue,left,left,yes,1.0484299659729004,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,25,noswitch,congruant,solid,triangle,blue,left,left,yes,0.5593500137329102,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,26,switch,congruant,dashed,triangle,blue,left,left,yes,0.8719809055328369,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,27,noswitch,incongruant,dashed,square,blue,left,right,no,1.158430099487305,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,28,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.5087289810180664,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,29,noswitch,incongruant,dashed,square,blue,right,right,yes,0.9328792095184326,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,30,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.9944851398468018,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,31,noswitch,incongruant,dashed,square,blue,right,right,yes,0.6342499256134033,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,32,noswitch,congruant,dashed,square,yellow,right,right,yes,0.5803871154785156,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,33,switch,congruant,solid,triangle,yellow,right,right,yes,0.5757150650024414,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,34,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.6378030776977539,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,35,switch,incongruant,solid,triangle,yellow,left,right,no,0.93298602104187,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,36,noswitch,incongruant,solid,triangle,blue,left,left,yes,1.0018959045410156,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,37,noswitch,incongruant,solid,square,yellow,right,right,yes,0.6337170600891113,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,38,noswitch,congruant,solid,square,yellow,right,right,yes,0.809035062789917,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,39,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.988128900527954,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,40,noswitch,incongruant,dashed,square,blue,right,right,yes,0.9664218425750732,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,41,noswitch,congruant,dashed,square,yellow,right,right,yes,0.6344759464263916,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,42,switch,congruant,solid,square,yellow,right,right,yes,0.4899170398712158,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,43,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.4699480533599853,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,44,switch,congruant,dashed,square,yellow,right,right,yes,0.9088201522827148,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,45,switch,incongruant,solid,square,blue,left,left,yes,0.985131025314331,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,46,switch,incongruant,dashed,square,blue,timeout,right,no,,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,47,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.8790850639343262,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,48,switch,congruant,solid,triangle,blue,left,left,yes,1.2279369831085205,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,sitting,4,49,noswitch,congruant,solid,triangle,blue,left,left,yes,0.8106739521026611,2021-11-02 11:01:00
1000.0,1.0,1.0,experiment,standing,1,1,buffer,buffer,dashed,triangle,blue,left,left,yes,0.6487019062042236,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,2,switch,incongruant,solid,square,yellow,right,right,yes,0.3546609878540039,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,3,switch,congruant,dashed,square,blue,right,right,yes,0.3566000461578369,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,4,noswitch,congruant,dashed,square,yellow,left,right,no,0.9866018295288086,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,5,noswitch,incongruant,dashed,triangle,yellow,right,left,no,1.1437828540802002,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,6,switch,incongruant,solid,triangle,yellow,right,right,yes,0.7185759544372559,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,7,noswitch,congruant,solid,square,yellow,right,right,yes,0.7336490154266357,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,8,noswitch,incongruant,solid,square,blue,left,left,yes,0.4199361801147461,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,9,noswitch,congruant,solid,triangle,blue,left,left,yes,0.4035680294036865,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,10,switch,incongruant,dashed,square,yellow,right,right,yes,0.6166720390319824,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,11,switch,congruant,solid,triangle,yellow,left,right,no,1.1119279861450195,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,12,noswitch,congruant,solid,square,yellow,timeout,right,no,,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,13,switch,congruant,dashed,square,yellow,timeout,right,no,,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,14,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,1.3007481098175049,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,15,noswitch,incongruant,dashed,square,blue,right,right,yes,0.539618968963623,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,16,noswitch,congruant,dashed,square,blue,right,right,yes,0.376918077468872,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,17,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.3150961399078369,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,18,switch,congruant,solid,square,blue,left,left,yes,0.6134171485900879,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,19,switch,congruant,dashed,triangle,blue,right,left,no,0.6236538887023926,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,20,noswitch,congruant,dashed,triangle,blue,left,left,yes,1.4114868640899658,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,21,switch,incongruant,solid,square,yellow,right,right,yes,1.2918369770050049,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,22,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.5290069580078125,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,23,switch,congruant,dashed,triangle,blue,left,left,yes,0.5401310920715332,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,24,noswitch,congruant,dashed,triangle,yellow,right,left,no,1.2736799716949463,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,25,switch,incongruant,solid,triangle,yellow,right,right,yes,1.2567849159240725,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,26,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.3860969543457031,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,27,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.3388729095458984,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,28,noswitch,congruant,solid,square,yellow,left,right,no,0.9148440361022948,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,29,noswitch,congruant,solid,square,yellow,right,right,yes,1.1446800231933594,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,30,noswitch,incongruant,solid,square,blue,right,left,no,0.8299741744995117,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,31,noswitch,congruant,solid,square,blue,left,left,yes,1.0311059951782229,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,32,switch,incongruant,dashed,square,yellow,right,right,yes,0.7026350498199463,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,33,switch,congruant,solid,triangle,yellow,right,right,yes,1.197495937347412,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,34,noswitch,congruant,solid,triangle,yellow,right,right,yes,0.663503885269165,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,35,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.9435150623321532,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,36,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.6002521514892578,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,37,switch,incongruant,solid,square,blue,left,left,yes,0.4713249206542969,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,38,switch,congruant,dashed,triangle,yellow,timeout,left,no,,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,39,noswitch,incongruant,dashed,square,blue,right,right,yes,0.8901810646057129,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,40,noswitch,congruant,dashed,square,blue,right,right,yes,0.395608901977539,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,41,switch,incongruant,solid,triangle,blue,left,left,yes,0.5578110218048096,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,42,switch,incongruant,dashed,square,blue,left,right,no,1.0177788734436035,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,43,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.7355611324310303,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,44,switch,congruant,solid,square,blue,right,left,no,1.1213819980621338,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,45,switch,congruant,dashed,triangle,blue,left,left,yes,0.719688892364502,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,46,switch,congruant,solid,triangle,blue,left,left,yes,0.3549158573150635,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,47,switch,incongruant,dashed,square,yellow,right,right,yes,0.4345219135284424,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,48,switch,incongruant,solid,triangle,blue,left,left,yes,0.4291350841522217,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,1,49,switch,congruant,dashed,triangle,blue,left,left,yes,1.2781109809875488,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,1,buffer,buffer,dashed,triangle,yellow,left,left,yes,0.9224848747253418,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,2,switch,congruant,solid,triangle,blue,left,left,yes,0.587393045425415,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,3,noswitch,congruant,solid,triangle,blue,left,left,yes,0.592350959777832,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,4,noswitch,incongruant,solid,triangle,yellow,left,right,no,1.153434991836548,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,5,switch,congruant,dashed,square,blue,right,right,yes,0.5543258190155029,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,6,noswitch,congruant,dashed,square,blue,right,right,yes,0.524245023727417,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,7,noswitch,congruant,dashed,square,yellow,left,right,no,0.3637969493865967,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,8,switch,congruant,solid,square,yellow,timeout,right,no,,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,9,switch,congruant,dashed,square,blue,right,right,yes,0.4863729476928711,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,10,switch,congruant,solid,triangle,yellow,right,right,yes,0.7665598392486572,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,11,noswitch,incongruant,solid,square,blue,left,left,yes,0.3064579963684082,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,12,noswitch,incongruant,solid,square,yellow,right,right,yes,0.5275349617004395,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,13,noswitch,congruant,solid,square,yellow,right,right,yes,0.4062600135803222,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,14,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.9379830360412598,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,15,switch,incongruant,dashed,square,yellow,right,right,yes,0.5810351371765137,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,16,switch,congruant,solid,triangle,yellow,right,right,yes,0.5056648254394531,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,17,noswitch,incongruant,solid,square,blue,left,left,yes,0.3897099494934082,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,18,noswitch,congruant,solid,square,blue,left,left,yes,0.5790090560913086,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,19,switch,congruant,dashed,triangle,yellow,left,left,yes,0.7439069747924805,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,20,switch,incongruant,solid,triangle,yellow,right,right,yes,0.848930835723877,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,21,noswitch,incongruant,solid,square,blue,left,left,yes,0.4232740402221679,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,22,switch,incongruant,dashed,square,blue,right,right,yes,1.1584339141845703,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,23,noswitch,congruant,dashed,square,blue,right,right,yes,0.4438490867614746,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,24,switch,incongruant,solid,triangle,blue,left,left,yes,0.52606201171875,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,25,switch,incongruant,dashed,square,yellow,left,right,no,0.933474063873291,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,26,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,1.4063780307769775,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,27,switch,congruant,solid,triangle,blue,left,left,yes,0.7314560413360596,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,28,switch,congruant,dashed,triangle,yellow,left,left,yes,0.4920670986175537,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,29,switch,congruant,solid,square,blue,left,left,yes,0.5351119041442871,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,30,noswitch,incongruant,solid,square,yellow,right,right,yes,0.8166100978851318,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,31,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.8394830226898193,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,32,switch,incongruant,solid,triangle,yellow,right,right,yes,0.5364749431610107,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,33,switch,congruant,dashed,square,yellow,right,right,yes,0.7536020278930664,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,34,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.6593379974365234,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,35,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.7508270740509033,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,36,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.7167870998382568,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,37,switch,incongruant,solid,triangle,yellow,right,right,yes,0.9859540462493896,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,38,switch,congruant,dashed,square,blue,right,right,yes,0.5815939903259277,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,39,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.8440110683441162,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,40,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.7338747978210449,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,41,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.3649370670318603,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,42,noswitch,congruant,dashed,square,yellow,right,right,yes,0.4589769840240478,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,43,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.9079828262329102,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,44,switch,incongruant,solid,square,yellow,right,right,yes,1.0665528774261477,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,45,noswitch,incongruant,solid,square,blue,left,left,yes,0.6328890323638916,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,46,noswitch,congruant,solid,triangle,blue,left,left,yes,0.9136829376220704,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,47,switch,congruant,dashed,triangle,blue,right,left,no,0.7000889778137207,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,48,switch,incongruant,solid,square,yellow,right,right,yes,0.9647960662841796,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,2,49,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.5432751178741455,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,1,buffer,buffer,solid,square,yellow,right,right,yes,0.7299020290374756,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,2,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.5956039428710938,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,3,noswitch,incongruant,solid,square,yellow,right,right,yes,0.3747639656066894,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,4,switch,incongruant,dashed,triangle,blue,left,left,yes,0.3466939926147461,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,5,switch,congruant,solid,triangle,blue,right,left,no,1.028714895248413,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,6,switch,incongruant,dashed,square,yellow,right,right,yes,0.8687231540679932,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,7,switch,congruant,solid,triangle,yellow,right,right,yes,1.109571933746338,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,8,noswitch,incongruant,solid,triangle,blue,left,left,yes,0.4779801368713379,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,9,noswitch,congruant,solid,triangle,blue,left,left,yes,0.4012808799743652,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,10,switch,congruant,dashed,triangle,blue,left,left,yes,0.6940770149230957,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,11,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.3108999729156494,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,12,switch,congruant,solid,square,blue,left,left,yes,0.6706891059875488,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,13,noswitch,congruant,solid,square,blue,left,left,yes,0.3687920570373535,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,14,noswitch,incongruant,solid,square,yellow,right,right,yes,0.4443230628967285,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,15,switch,congruant,dashed,square,blue,right,right,yes,0.835784912109375,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,16,switch,congruant,solid,triangle,yellow,left,right,no,0.5336689949035645,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,17,noswitch,congruant,solid,square,yellow,right,right,yes,0.7220089435577393,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,18,noswitch,incongruant,solid,square,blue,left,left,yes,0.5578269958496094,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,19,switch,incongruant,dashed,square,yellow,right,right,yes,0.3331811428070068,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,20,switch,incongruant,solid,triangle,blue,left,left,yes,0.4429781436920166,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,21,switch,congruant,dashed,triangle,yellow,right,left,no,0.8653781414031982,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,22,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.8529200553894043,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,23,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.3286991119384765,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,24,noswitch,incongruant,dashed,square,blue,right,right,yes,0.2820098400115967,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,25,switch,incongruant,solid,square,blue,left,left,yes,0.3541018962860107,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,26,noswitch,congruant,solid,triangle,blue,left,left,yes,0.5290172100067139,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,27,switch,incongruant,dashed,square,blue,right,right,yes,0.5318210124969482,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,28,noswitch,congruant,dashed,square,blue,right,right,yes,0.541003942489624,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,29,switch,congruant,solid,triangle,yellow,right,right,yes,0.9579868316650392,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,30,switch,congruant,dashed,square,blue,left,right,no,0.9832298755645752,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,31,noswitch,incongruant,dashed,triangle,yellow,left,left,yes,0.7749059200286865,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,32,noswitch,congruant,dashed,triangle,yellow,left,left,yes,0.358975887298584,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,33,noswitch,congruant,dashed,triangle,blue,left,left,yes,0.7602179050445557,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,34,switch,incongruant,solid,square,yellow,right,right,yes,0.7364728450775146,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,35,switch,incongruant,dashed,triangle,blue,left,left,yes,1.092391014099121,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,36,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.3385508060455322,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,37,switch,incongruant,solid,square,blue,left,left,yes,0.6724691390991211,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,38,switch,incongruant,dashed,square,yellow,right,right,yes,0.4856100082397461,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,39,switch,congruant,solid,square,yellow,right,right,yes,0.5360832214355469,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,40,noswitch,congruant,solid,triangle,yellow,left,right,no,0.541841983795166,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,41,switch,incongruant,dashed,triangle,blue,left,left,yes,0.825002908706665,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,42,switch,incongruant,solid,triangle,yellow,timeout,right,no,,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,43,noswitch,incongruant,solid,square,blue,left,left,yes,1.196333885192871,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,44,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.4173409938812256,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,45,switch,incongruant,dashed,triangle,yellow,left,left,yes,0.6207828521728516,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,46,noswitch,incongruant,dashed,square,blue,right,right,yes,0.3901519775390625,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,47,noswitch,congruant,dashed,square,yellow,right,right,yes,0.510634183883667,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,48,noswitch,congruant,dashed,square,yellow,right,right,yes,0.3802459239959717,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,3,49,switch,congruant,solid,square,yellow,right,right,yes,0.7412831783294678,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,1,buffer,buffer,solid,triangle,blue,left,left,yes,1.109220027923584,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,2,noswitch,congruant,solid,triangle,blue,left,left,yes,0.5226829051971436,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,3,noswitch,congruant,solid,square,blue,left,left,yes,0.7704899311065674,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,4,noswitch,incongruant,solid,triangle,yellow,right,right,yes,0.4273519515991211,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,5,switch,congruant,dashed,square,blue,right,right,yes,0.6735169887542725,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,6,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.3256261348724365,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,7,noswitch,incongruant,dashed,square,yellow,right,right,yes,0.5941147804260254,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,8,switch,congruant,solid,square,yellow,right,right,yes,0.9281980991363524,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,9,noswitch,incongruant,solid,square,blue,left,left,yes,0.3010399341583252,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,10,switch,congruant,dashed,triangle,yellow,left,left,yes,0.6116471290588379,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,11,switch,congruant,solid,triangle,blue,left,left,yes,0.7649390697479248,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,12,noswitch,congruant,solid,square,blue,left,left,yes,0.3752191066741943,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,13,switch,incongruant,dashed,square,yellow,right,right,yes,0.4519391059875488,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,14,noswitch,incongruant,dashed,triangle,blue,left,left,yes,0.5236711502075195,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,15,switch,congruant,solid,triangle,blue,left,left,yes,0.6013829708099365,2021-11-02 13:32:00
1000.0,1.0,1.0,experiment,standing,4,16,switch,incongruant,dashed,square,blue,right,right,yes,0.7474880218505859,2021-11-02 13:32:00
