blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,text_2.started,text_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.started,exp_resp.stopped,exp_resp.rt,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
4,19,experiment,05,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,18,18,18,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468104.957928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5677.642959594727,5678.662881135941,5677.676217079163,None,,,,,,,,,,,,,,,,,5676.125893115997,None,5677.119319200516,None,1,0,5677.119319200516,None,0.45567893981933594,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,19,experiment,05,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5682.672601222992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,20,experiment,05,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468111.9671066,,,,,,,,,,,,,,5684.681688070297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5682.90185213089,None,5683.891515016556,None,2,1,5683.891515016556,None,0.6783511638641357,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,21,experiment,05,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468113.6224732,,,,,,,,,,,,,,5686.336193084717,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5684.910789012909,None,5685.900219202042,None,1,1,5685.900219202042,None,0.29646801948547363,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,22,experiment,05,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468115.571887,,,,,,,,,,,,,,5688.28688120842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5686.565994024277,None,5687.555832147598,None,1,1,5687.555832147598,None,0.6115648746490479,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,23,experiment,05,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468117.1666718,,,,,,,,,,,,,,5689.881193161011,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5688.516257047653,None,5689.505639076233,None,2,1,5689.505639076233,None,0.26251697540283203,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,24,experiment,05,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468118.9988062,,,,,,,,,,,,,,5691.7126841545105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5690.110762119293,None,5691.100552082062,None,1,1,5691.100552082062,None,0.4580211639404297,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,25,experiment,05,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468120.770968,,,,,,,,,,,,,,5693.48557806015,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5691.942263126373,None,5692.932442188263,None,1,1,5692.932442188263,None,0.4128258228302002,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,26,experiment,05,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468123.0193596,,,,,,,,,,,,,,5695.733576059341,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5693.715118169785,None,5694.706098079681,None,1,1,5694.706098079681,None,0.8763201236724854,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,27,experiment,05,standing,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468125.2652307,,,,,,,,,,,,,,5697.979688167572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5695.962996006012,None,5696.952579021454,None,1,1,5696.952579021454,None,0.8887929916381836,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,28,experiment,05,standing,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468127.1581783,,,,,,,,,,,,,,5699.872013092041,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5698.209057092667,None,5699.198645114899,None,2,1,5699.198645114899,None,0.5237979888916016,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,29,experiment,05,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,28,28,28,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468129.345004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5702.030033588409,5703.049474000931,5702.063719987869,None,,,,,,,,,,,,,,,,,5700.101617097855,None,5701.091257095337,None,1,0,5701.091257095337,None,0.8712630271911621,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,29,experiment,05,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5707.059675216675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,30,experiment,05,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468136.1784198,,,,,,,,,,,,,,5708.893168210983,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5707.289373159409,None,5708.280461072922,None,1,1,5708.280461072922,None,0.4977860450744629,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,31,experiment,05,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468137.9551945,,,,,,,,,,,,,,5710.6688351631165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5709.123036146164,None,5710.1132571697235,None,2,1,5710.1132571697235,None,0.43059396743774414,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,32,experiment,05,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468139.7268074,,,,,,,,,,,,,,5712.442263126373,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5710.898536205292,None,5711.888394117355,None,2,1,5711.888394117355,None,0.4508628845214844,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,33,experiment,05,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468141.561009,,,,,,,,,,,,,,5714.2752051353455,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5712.672016143799,None,5713.663033008575,None,1,1,5713.663033008575,None,0.49570512771606445,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,34,experiment,05,standing,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468143.2156136,,,,,,,,,,,,,,5715.930255174637,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5714.504926204681,None,5715.495627164841,None,1,1,5715.495627164841,None,0.32548093795776367,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,35,experiment,05,standing,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468144.9289405,,,,,,,,,,,,,,5717.643607139587,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5716.159653186798,None,5717.1496322155,None,1,1,5717.1496322155,None,0.36362123489379883,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,36,experiment,05,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,35,35,35,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468147.6503096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5720.344901657105,5721.368113994598,5720.377572059631,None,,,,,,,,,,,,,5717.87307715416,None,5718.86371922493,None,None,0,5718.86371922493,None,,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,36,experiment,05,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5725.394484996796,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,37,experiment,05,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468154.7186296,,,,,,,,,,,,,,5727.432841062546,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5725.591190099716,None,5726.581978082657,None,2,1,5726.581978082657,None,0.7433419227600098,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,38,experiment,05,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468156.4320154,,,,,,,,,,,,,,5729.146720170975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5727.662461042404,None,5728.652736186981,None,2,1,5728.652736186981,None,0.394503116607666,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,39,experiment,05,standing,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468158.6193793,,,,,,,,,,,,,,5731.333986997604,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5729.375920057297,None,5730.365913152695,None,2,1,5730.365913152695,None,0.8212509155273438,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,40,experiment,05,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468160.5702453,,,,,,,,,,,,,,5733.2850041389465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5731.56366610527,None,5732.553682088852,None,2,1,5732.553682088852,None,0.6234440803527832,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,41,experiment,05,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468162.461919,,,,,,,,,,,,,,5735.176617145538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5733.514596223831,None,5734.504595041275,None,2,1,5734.504595041275,None,0.5396950244903564,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,42,experiment,05,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,41,41,41,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468165.0693836,,,,,,,,,,5737.754538536072,5738.77254319191,5737.787021160126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5735.406172990799,None,5736.395760059357,None,1,0,5736.395760059357,None,1.233187198638916,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,42,experiment,05,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5742.817766189575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,43,experiment,05,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468171.96624,,,,,,,,,,,,,,5744.680003166199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5743.014653205872,None,5744.004184007645,None,2,1,5744.004184007645,None,0.5510969161987305,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,44,experiment,05,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468173.6783965,,,,,,,,,,,,,,5746.392354011536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5744.909468173981,None,5745.899255990982,None,1,1,5745.899255990982,None,0.394697904586792,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,45,experiment,05,standing,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468175.3908741,,,,,,,,,,,,,,5748.105485200882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5746.6218020915985,None,5747.611564159393,None,1,1,5747.611564159393,None,0.37337303161621094,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,46,experiment,05,standing,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468177.1048138,,,,,,,,,,,,,,5749.81916308403,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5748.335607051849,None,5749.325522184372,None,2,1,5749.325522184372,None,0.3853769302368164,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
4,47,experiment,05,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638468179.1778033,,,,,,,,,,,,,,5751.891467094421,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5750.04852604866,None,5751.0382471084595,None,1,1,5751.0382471084595,None,0.7138900756835938,,,,,,,0053,001,05,2021_Dec_02_1149,task-switching-replication,2021.2.3,59.845104585794594,
