blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,timed_resp.rt,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,10,untimed,03,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477405.131579,84.56336307525635,None,85.56228113174438,None,1,0,0.41012096405029297,85.56228113174438,None,,,86.05511510372162,87.09320998191833,86.0781569480896,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,10,untimed,03,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.10567903518677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,11,untimed,03,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477411.704273,91.30287909507751,None,92.27293705940247,None,1,0,0.22586703300476074,92.27293705940247,None,,,92.62548506259918,93.67669796943665,92.6578221321106,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,11,untimed,03,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6818630695343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,12,untimed,03,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,0,11,11,11,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477418.3969018,97.87827515602112,None,98.84944009780884,None,2,0,0.3706021308898926,98.84944009780884,None,,,99.31797516345978,100.33558297157288,99.35144305229187,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,12,untimed,03,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.37336611747742,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.57056212425232,None,2,1.3265280723571777,104.57056212425232,None,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.02361798286438,None,2,0.658315896987915,106.02361798286438,None,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,1,timed,03,standing,buffer,buffer,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477428.4405432,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.84383606910706,None,107.83197593688965,None,None,0,107.83197593688965,None,109.37098512649536,110.39087009429932,109.40321207046509,None,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,1,timed,03,standing,buffer,buffer,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.40882396697998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,2,timed,03,standing,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477434.9647875,,,,,,,,,,115.9152410030365,None,,,,,,,,,,,,,,,,,114.60571098327637,None,115.59930801391602,None,1,1,115.59930801391602,None,,,,,0.22043418884277344,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,3,timed,03,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477436.4968188,,,,,,,,,,117.44713497161865,None,,,,,,,,,,,,,,,,,116.14430403709412,None,117.13129901885986,None,1,1,117.13129901885986,None,,,,,0.21543312072753906,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
1,4,timed,03,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477438.0339065,,,,,,,,,,118.98356413841248,None,,,,,,,,,,,,,,,,,117.67622399330139,None,118.66397595405579,None,2,1,118.66397595405579,None,,,,,0.18503785133361816,8015,001,03,2021_Nov_09_1102,task-switching-replication,2021.2.3,59.995594348178095,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477439.9208643,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.212473154068,None,120.20061898231506,None,1,0,120.20061898231506,None,,,,,0.572620153427124,,,,,,,,
