blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectSolid1.thisRepN,selectSolid1.thisTrialN,selectSolid1.thisN,selectSolid1.thisIndex,selectDashed1.thisRepN,selectDashed1.thisTrialN,selectDashed1.thisN,selectDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectSolid2.thisRepN,selectSolid2.thisTrialN,selectSolid2.thisN,selectSolid2.thisIndex,selectDashed2.thisRepN,selectDashed2.thisTrialN,selectDashed2.thisN,selectDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectSolid.thisRepN,selectSolid.thisTrialN,selectSolid.thisN,selectSolid.thisIndex,selectDashed.thisRepN,selectDashed.thisTrialN,selectDashed.thisN,selectDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,8,timed,01,standing,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.292165517807,256.34217500686646,255.32486414909363,None,,,,,,,,,,,,,253.194885969162,None,254.17891716957092,None,2,0,1.0213379859924316,254.17891716957092,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,8,timed,01,standing,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.34513902664185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,9,timed,01,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0758111476898,None,,,,,,,,,,,,,,,,,,,,,260.5415151119232,None,261.5257329940796,None,1,1,0.44457101821899414,261.5257329940796,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,10,timed,01,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.8226038932801,265.87288308143616,264.8540201187134,None,,,,,,,,,,,,,,,,,262.30467200279236,None,263.28895020484924,None,None,0,,263.28895020484924,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,10,timed,01,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.87663197517395,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,11,timed,01,standing,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,10,10,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.59227700233464,273.6440050601959,272.6236960887909,None,,,,,,,,,,,,,,,,,270.0733411312103,None,271.05766010284424,None,None,0,,271.05766010284424,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,11,timed,01,standing,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.6454041004181,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,12,timed,01,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,11,11,11,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.88402247428894,280.9347460269928,279.91612219810486,None,,,,,,,,,,,,,,,,,277.8420581817627,None,278.8270220756531,None,1,0,0.9461419582366943,278.8270220756531,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,12,timed,01,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.9374370574951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,13,timed,01,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.14319705963135,None,,,,,,,,,,,,,,,,,,,,,285.1350259780884,None,286.1197690963745,None,2,1,0.9247479438781738,286.1197690963745,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,14,timed,01,standing,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.67714619636536,None,,,,,,,,,,,,,,,,,,,,,287.3719780445099,None,288.3557291030884,None,1,1,1.18772292137146,288.3557291030884,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,15,timed,01,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.8543930053711,None,,,,,,,,,,,,,,,,,,,,,289.90589809417725,None,290.89178919792175,None,2,1,0.838482141494751,290.89178919792175,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,16,timed,01,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.1235716342926,295.1741909980774,294.15574407577515,None,,,,,,,,,,,,,292.0831460952759,None,293.0706481933594,None,1,0,0.9784388542175293,293.0706481933594,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,16,timed,01,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.1789309978485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,17,timed,01,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.14680099487305,None,,,,,,,,,,,,,,,,,,,,,299.3754811286926,None,300.35989117622375,None,1,1,0.6715970039367676,300.35989117622375,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,18,timed,01,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.7955939769745,None,,,,,,,,,,,,,,,,,,,,,301.37570810317993,None,302.3596820831299,None,1,1,1.2845330238342285,302.3596820831299,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,19,timed,01,standing,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.44576501846313,None,,,,,,,,,,,,,,,,,,,,,304.02463006973267,None,305.00847816467285,None,1,1,1.3338279724121094,305.00847816467285,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,20,timed,01,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,19,19,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.1918777942658,310.20951104164124,309.2257812023163,None,,,,,,,,,,,,,306.67508602142334,None,307.65799713134766,None,None,0,,307.65799713134766,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,20,timed,01,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.24497413635254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,21,timed,01,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,20,20,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.54186964035034,317.5925931930542,316.5735490322113,None,,,,,,,,,,,,,314.4409501552582,None,315.4254059791565,None,1,0,0.9951770305633545,315.4254059791565,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,21,timed,01,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.59975719451904,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,22,timed,01,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,21,21,21,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.952921628952,325.00411915779114,323.984827041626,None,,,,,,,,,,,,,,,,,321.79641008377075,None,322.7806570529938,None,1,0,1.0458829402923584,322.7806570529938,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,22,timed,01,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.00465512275696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,23,timed,01,standing,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,22,22,22,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.7184779167176,332.76764607429504,331.7493531703949,None,,,,,,,,,,,,,329.2009541988373,None,330.1839292049408,None,None,0,,330.1839292049408,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,23,timed,01,standing,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.77071809768677,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,24,timed,01,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.91885900497437,None,,,,,,,,,,,,,,,,,,,,,336.96702814102173,None,337.9536221027374,None,2,1,0.850214958190918,337.9536221027374,None,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,1,experiment,01,standing,buffer,buffer,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,339.16071915626526,None,2,11.673619985580444,339.16071915626526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.85392212867737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.9218599796295,None,2,11.375517845153809,350.9218599796295,None,362.4112021923065,None,2,7.830255031585693,362.4112021923065,None,370.37248396873474,None,371.35586619377136,None,1,1,1.3734760284423828,371.35586619377136,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,2,experiment,01,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.5342826843262,376.5851671695709,375.56631207466125,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.0832099914551,None,374.06696605682373,None,2,0,1.3507261276245117,374.06696605682373,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,2,experiment,01,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.59135007858276,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,3,experiment,01,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.3063327789307,384.3272371292114,383.3427710533142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.78792214393616,None,381.77163314819336,None,None,0,,381.77163314819336,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,3,experiment,01,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.3626639842987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,4,experiment,01,standing,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.07855577468877,392.1289839744568,391.1099750995636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.5597040653229,None,389.54347705841064,None,None,0,,389.54347705841064,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,4,experiment,01,standing,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.13077902793884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,5,experiment,01,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.3394980430603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396.32800698280334,None,397.3121840953827,None,1,1,0.9025359153747559,397.3121840953827,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,6,experiment,01,standing,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.0879659175873,402.14007019996643,401.11902618408203,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.56861901283264,None,399.55239701271057,None,None,0,,399.55239701271057,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,6,experiment,01,standing,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.1432089805603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,7,experiment,01,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408.67566561698914,409.72632002830505,408.70767402648926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.34056210517883,None,407.32558512687683,None,2,0,1.2541048526763916,407.32558512687683,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,7,experiment,01,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.7250850200653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,8,experiment,01,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.16567301750183,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.92205905914307,None,414.906574010849,None,1,1,1.1359350681304932,414.906574010849,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
1,9,experiment,01,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.2837061882019,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.39455008506775,None,417.37898111343384,None,1,1,0.7844250202178955,417.37898111343384,None,1000,001,01,2021_Nov_02_1605,task-switching-replication,2021.2.3,59.995937622479246,
