blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,text_2.started,text_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
4,9,experiment,05,standing,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576487.0178251,,,,,,,,,,,,,,3013.391839981079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3011.966861963272,None,3012.956635951996,None,1,1,0.2860109806060791,3012.956635951996,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,10,experiment,05,standing,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576488.7908769,,,,,,,,,,,,,,3015.1657979488373,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3013.6220178604126,None,3014.6122488975525,None,1,1,0.45991086959838867,3014.6122488975525,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,11,experiment,05,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576490.6236475,,,,,,,,,,,,,,3016.997559070587,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3015.39537191391,None,3016.384719848633,None,2,1,0.4686729907989502,3016.384719848633,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,12,experiment,05,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576492.3363686,,,,,,,,,,,,,,3018.7110810279846,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3017.227033853531,None,3018.2164669036865,None,2,1,0.3388500213623047,3018.2164669036865,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,13,experiment,05,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576494.0494318,,,,,,,,,,,,,,3020.4251520633698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3018.9404158592224,None,3019.9298548698425,None,2,1,0.33039093017578125,3019.9298548698425,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,14,experiment,05,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576495.7060854,,,,,,,,,,,,,,3022.0801270008087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3020.656492948532,None,3021.6458370685577,None,1,1,0.33302903175354004,3021.6458370685577,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,15,experiment,05,standing,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576497.4240897,,,,,,,,,,,,,,3023.797747850418,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3022.3101739883423,None,3023.3004829883575,None,2,1,0.36790990829467773,3023.3004829883575,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,16,experiment,05,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576499.1365569,,,,,,,,,,,,,,3025.5111680030823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3024.0274560451508,None,3025.017652988434,None,2,1,0.3295938968658447,3025.017652988434,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,17,experiment,05,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576500.8526776,,,,,,,,,,,,,,3027.2269978523254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3025.740807056427,None,3026.7313249111176,None,1,1,0.37034010887145996,3026.7313249111176,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,18,experiment,05,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,17,17,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576502.4531076,,,,,,,,,,3028.7988708019257,3029.8171210289,3028.8307280540466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3027.4567408561707,None,3028.446364879608,None,2,0,0.2458021640777588,3028.446364879608,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,18,experiment,05,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3033.861785888672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,19,experiment,05,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576509.2287924,,,,,,,,,,,,,,3035.6030938625336,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3034.0592138767242,None,3035.0501759052277,None,1,1,0.46144819259643555,3035.0501759052277,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,20,experiment,05,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576510.943699,,,,,,,,,,,,,,3037.3174710273743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3035.832752943039,None,3036.82271194458,None,2,1,0.32564306259155273,3036.82271194458,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,21,experiment,05,standing,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576512.8347456,,,,,,,,,,,,,,3039.209531068802,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3037.5469739437103,None,3038.537838935852,None,2,1,0.5343592166900635,3038.537838935852,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,22,experiment,05,standing,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576514.547871,,,,,,,,,,,,,,3040.922734975815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039.4390530586243,None,3040.4288659095764,None,2,1,0.3793771266937256,3040.4288659095764,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,23,experiment,05,standing,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576516.2021592,,,,,,,,,,,,,,3042.577048063278,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3041.1518330574036,None,3042.1419949531555,None,2,1,0.3224811553955078,3042.1419949531555,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,24,experiment,05,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576517.915079,,,,,,,,,,,,,,3044.29008102417,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3042.8065180778503,None,3043.796037912369,None,1,1,0.3821837902069092,3043.796037912369,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,25,experiment,05,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,24,24,24,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576519.570652,,,,,,,,,,,,,,,,3045.9163789749146,3046.9350888729095,3045.9499230384827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3044.5202538967133,None,3045.51064991951,None,1,0,0.3085179328918457,3045.51064991951,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,25,experiment,05,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3050.9497928619385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,26,experiment,05,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576526.4324493,,,,,,,,,,,,,,3052.807203054428,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3051.146628856659,None,3052.135405063629,None,2,1,0.5116829872131348,3052.135405063629,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,27,experiment,05,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576528.1457686,,,,,,,,,,,,,,3054.520835876465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3053.0372190475464,None,3054.026762008667,None,1,1,0.38569211959838867,3054.026762008667,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,28,experiment,05,standing,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576530.0369854,,,,,,,,,,,,,,3056.411836862564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3054.7501549720764,None,3055.740016937256,None,1,1,0.5429980754852295,3055.740016937256,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,29,experiment,05,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576531.7496579,,,,,,,,,,,,,,3058.1236488819122,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3056.6415388584137,None,3057.6305799484253,None,2,1,0.3484971523284912,3057.6305799484253,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,30,experiment,05,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576533.8196065,,,,,,,,,,,,,,3060.1933629512787,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3058.3529539108276,None,3059.342633962631,None,1,1,0.7016270160675049,3059.342633962631,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,31,experiment,05,standing,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576536.0819874,,,,,,,,,,,,,,3062.45702791214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060.423399925232,None,3061.4255199432373,None,1,1,0.926530122756958,3061.4255199432373,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,32,experiment,05,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576537.9196253,,,,,,,,,,,,,,3064.2934119701385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3062.686964035034,None,3063.6768250465393,None,2,1,0.4574239253997803,3063.6768250465393,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,33,experiment,05,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576539.6327984,,,,,,,,,,,,,,3066.007649898529,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3064.524097919464,None,3065.513647079468,None,1,1,0.3751718997955322,3065.513647079468,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,34,experiment,05,standing,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576541.523794,,,,,,,,,,,,,,3067.898397922516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3066.236999988556,None,3067.226639986038,None,1,1,0.5402400493621826,3067.226639986038,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,35,experiment,05,standing,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576543.4757204,,,,,,,,,,,,,,3069.850655078888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3068.127965927124,None,3069.118870973587,None,1,1,0.6301150321960449,3069.118870973587,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,36,experiment,05,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576545.2484803,,,,,,,,,,,,,,3071.6235439777374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3070.0801260471344,None,3071.070086956024,None,1,1,0.45284605026245117,3071.070086956024,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,37,experiment,05,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576547.140512,,,,,,,,,,,,,,3073.514349937439,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3071.8530628681183,None,3072.842792034149,None,2,1,0.5123710632324219,3072.842792034149,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,38,experiment,05,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576548.9709861,,,,,,,,,,,,,,3075.345736026764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3073.7443618774414,None,3074.733738899231,None,2,1,0.4563448429107666,3074.733738899231,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
4,39,experiment,05,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576551.0990012,,,,,,,,,,,,,,3077.4731628894806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3075.575448989868,None,3076.5652260780334,None,1,1,0.8108639717102051,3076.5652260780334,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
