blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectSolid1.thisRepN,selectSolid1.thisTrialN,selectSolid1.thisN,selectSolid1.thisIndex,selectDashed1.thisRepN,selectDashed1.thisTrialN,selectDashed1.thisN,selectDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectSolid2.thisRepN,selectSolid2.thisTrialN,selectSolid2.thisN,selectSolid2.thisIndex,selectDashed2.thisRepN,selectDashed2.thisTrialN,selectDashed2.thisN,selectDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectSolid.thisRepN,selectSolid.thisTrialN,selectSolid.thisN,selectSolid.thisIndex,selectDashed.thisRepN,selectDashed.thisTrialN,selectDashed.thisN,selectDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,text_2.started,text_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,42,experiment,01,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,41,41,41,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.97186744213104,497.9904899597168,497.0052390098572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.8760268688202,None,495.8600969314575,None,1,0,1.0177788734436035,495.8600969314575,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
1,42,experiment,01,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.0270059108734,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
1,43,experiment,01,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.05394291877747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.2233648300171,None,503.20788383483887,None,1,1,0.7355611324310303,503.20788383483887,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
1,44,experiment,01,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,43,43,43,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.5004914999008,507.55132484436035,506.5325720310211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.2829170227051,None,505.2680950164795,None,2,0,1.1213819980621338,505.2680950164795,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
1,44,experiment,01,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.55427503585815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
1,45,experiment,01,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.5816679000854,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.75040102005005,None,512.7334089279175,None,1,1,0.719688892364502,512.7334089279175,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
1,46,experiment,01,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.2867829799652,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.8103640079498,None,514.7948679924011,None,1,1,0.3549158573150635,514.7948679924011,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
1,47,experiment,01,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.0505499839783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.5157678127289,None,516.500247001648,None,2,1,0.4345219135284424,516.500247001648,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
1,48,experiment,01,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.8164110183716,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.2795770168304,None,518.2636399269104,None,1,1,0.4291350841522217,518.2636399269104,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
1,49,experiment,01,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.4061529636383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.0453460216522,None,520.0297529697418,None,1,1,1.2781109809875488,520.0297529697418,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
,,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,1,experiment,01,standing,buffer,buffer,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.6124348640442,None,,,,,,,,,,,,,,,,,,,,,,,,,,521.63551902771,None,1,1.8467750549316406,521.63551902771,None,523.5828838348389,None,1,1.904923915863037,523.5828838348389,None,525.6045248508453,None,526.5892779827118,None,1,1,0.9224848747253418,526.5892779827118,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,2,experiment,01,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.5530858039856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.8415138721466,None,528.8254208564758,None,1,1,0.587393045425415,528.8254208564758,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,3,experiment,01,standing,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.494381904602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.7821698188782,None,530.7664699554443,None,1,1,0.592350959777832,530.7664699554443,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,4,experiment,01,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.93840944767,534.9563508033752,533.9716079235077,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.7229509353638,None,532.7073428630829,None,1,0,1.1534349918365479,532.7073428630829,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,4,experiment,01,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.9952239990234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,5,experiment,01,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.844174861908,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.1914658546448,None,540.1754839420319,None,2,1,0.5543258190155029,540.1754839420319,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,6,experiment,01,standing,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.7264850139618,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.0736448764801,None,542.057639837265,None,2,1,0.524245023727417,542.057639837265,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,7,experiment,01,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,6,6,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.4044464826584,545.4230399131775,544.4369349479675,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.9552309513092,None,543.939633846283,None,1,0,0.3637969493865967,543.939633846283,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,7,experiment,01,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.4630649089813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,8,experiment,01,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.1789538383484,553.2290778160095,552.2101769447327,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.6595618724823,None,550.6439290046692,None,None,0,,550.6439290046692,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,8,experiment,01,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.2326989173889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,9,experiment,01,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.0230598449707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.4292788505554,None,558.4133529663086,None,2,1,0.4863729476928711,558.4133529663086,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,10,experiment,01,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.1382658481598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559.251384973526,None,560.2341928482056,None,2,1,0.7665598392486572,560.2341928482056,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,11,experiment,01,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.7862520217896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.367192029953,None,562.3510179519653,None,1,1,0.3064579963684082,562.3510179519653,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,12,experiment,01,standing,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.6700780391693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.0150239467621,None,563.9995648860931,None,2,1,0.5275349617004395,563.9995648860931,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,13,experiment,01,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.4352560043335,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.8998739719391,None,565.8844609260559,None,2,1,0.40626001358032227,565.8844609260559,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,14,experiment,01,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.7292258739471,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.6641118526459,None,567.6476848125458,None,1,1,0.9379830360412598,567.6476848125458,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,15,experiment,01,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.6721730232239,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.9583899974823,None,569.9429068565369,None,2,1,0.5810351371765137,569.9429068565369,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,16,experiment,01,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.4945759773254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.9009499549866,None,571.8850619792938,None,2,1,0.5056648254394531,571.8850619792938,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,17,experiment,01,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.1992478370667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.7232730388641,None,573.7078719139099,None,1,1,0.3897099494934082,573.7078719139099,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,18,experiment,01,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.1394679546356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.4282228946686,None,575.4115388393402,None,1,1,0.5790090560913086,575.4115388393402,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,19,experiment,01,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.1988909244537,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.3682608604431,None,577.3526430130005,None,1,1,0.7439069747924805,577.3526430130005,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,20,experiment,01,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.374452829361,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.4272449016571,None,579.4107539653778,None,2,1,0.848930835723877,579.4107539653778,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,21,experiment,01,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.1391658782959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.6033618450165,None,581.5870978832245,None,1,1,0.42327404022216797,581.5870978832245,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,22,experiment,01,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.6086399555206,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.3675038814545,None,583.3501489162445,None,2,1,1.1584339141845703,583.3501489162445,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,23,experiment,01,standing,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.3721768856049,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.8373398780823,None,585.8215959072113,None,2,1,0.4438490867614746,585.8215959072113,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
2,24,experiment,01,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.2549529075623,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.6013958454132,None,587.5855529308319,None,1,1,0.52606201171875,587.5855529308319,None,,,,,,,1000,001,01,2021_Nov_02_1332,task-switching-replication,2021.2.3,59.869108266162705,
