blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,text_2.started,text_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,1,untimed,07,standing,buffer,buffer,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.0595948696136,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,2,untimed,07,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636478449.111398,535.2566678524017,None,536.2312829494476,None,1,1,0.2878742218017578,536.2312829494476,None,,,,,536.6081538200378,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,3,untimed,07,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636478450.7479482,536.8375070095062,None,537.8080508708954,None,1,0,0.33417510986328125,537.8080508708954,None,,,,,,,538.2165333032608,539.2685158252716,538.2502949237823,None,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,3,untimed,07,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.2734138965607,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,4,untimed,07,standing,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636478457.4494078,543.4707539081573,None,544.4488060474396,None,2,1,0.37141919136047363,544.4488060474396,None,,,,,544.9460279941559,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,5,untimed,07,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636478459.0263867,545.1755518913269,None,546.1461498737335,None,2,1,0.26300907135009766,546.1461498737335,None,,,,,546.5232670307159,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,6,untimed,07,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636478460.6050284,546.7527968883514,None,547.724408864975,None,2,0,0.22584986686706543,547.724408864975,None,548.07366335392,549.0923609733582,548.10693192482,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,6,untimed,07,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.1231770515442,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,7,untimed,07,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636478467.170245,553.3201589584351,None,554.2902798652649,None,1,1,0.27881598472595215,554.2902798652649,None,,,,,554.6671168804169,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,8,untimed,07,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636478468.7479017,554.8964438438416,None,555.8676290512085,None,1,0,0.2425229549407959,555.8676290512085,None,,,,,,,556.2164903879166,557.2686400413513,556.2498848438263,None,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,8,untimed,07,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.2744598388672,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,9,untimed,07,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636478475.3258169,561.4716370105743,None,562.4455239772797,None,1,1,0.27454495429992676,562.4455239772797,None,,,,,562.8226039409637,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,10,untimed,07,standing,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636478476.841756,563.0518519878387,None,564.0216000080109,None,1,1,0.21531081199645996,564.0216000080109,None,,,,,564.3385648727417,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,11,untimed,07,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636478478.9006114,564.5677859783173,None,565.5374438762665,None,2,1,0.700066089630127,565.5374438762665,None,,,,,566.3967788219452,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,12,untimed,07,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636478480.4782825,566.6267139911652,None,567.5982148647308,None,1,1,0.26799702644348145,567.5982148647308,None,,,,,567.9752008914948,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
,,,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.2045078277588,None,1,1.2613978385925293,568.2045078277588,None,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
,,,07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.5317568778992,None,2,0.7262589931488037,569.5317568778992,None,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,1,timed,07,standing,buffer,buffer,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636478484.2766223,,,,,,,,,,,,,,,,571.7453104257584,572.7967669963837,571.7782049179077,None,,,,,,,,,,,,,570.4096829891205,None,571.3978090286255,None,1,0,0.22620701789855957,571.3978090286255,None,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
1,1,timed,07,standing,buffer,buffer,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.7997658252716,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,07,2021_Nov_09_1112,task-switching-replication,2021.2.3,59.99671000401952,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636478492.0436406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.9963760375977,None,577.9836180210114,None,None,0,,577.9836180210114,None,,,,,,,,
